Keyword,Name,Full_Address,Street_Address,City,Zip,Municipality,State,Country,Timezone,Description,Phone_1,Phone_Standard_format,Email_From_WEBSITE,Website,Domain,Claimed_google_my_business,Reviews_count,Average_rating,Business_Status,Hours,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Latitude,Longitude,Coordinates,Plus_Code,Place_ID,GMB_URL,CID,Google_Knowledge_URL,Kgmid,Image_URL,Favicon,Review_URL,Facebook_URL,Linkedin_URL,Twitter_URL,Youtube_URL,Meta_Description,Uuid,Accessibility,Service_options,Offerings,Instagram_URL,Payments,From_the_business,Planning,Crowd,Amenities,Recycling
HVAC,Four Seasons Home Services - Phoenix  AZ,22035 N Black Cyn Hwy B  Phoenix  AZ 85027  United States,22035 N Black Cyn Hwy B,Phoenix,85027,United States,Arizona,US,America/Phoenix, ,+14804893210,(480) 489-3210,,https://fourseasonshs.com/,fourseasonshs.com,Yes,54,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.686800999999996,Lng -112.1115868,"33.686800999999996,-112.1115868",8559MVPQ+P9F,ChIJqYXQYEVvK4cRPTEF9MltC8U,https://www.google.com/maps/place/?q=place_id:ChIJqYXQYEVvK4cRPTEF9MltC8U,14198562964365455677,https://www.google.com/search?kgmid=/g/11fsmbzh5p,/g/11fsmbzh5p,https://lh5.googleusercontent.com/p/AF1QipNhDrxfCsFSfsE4MyH56J9oQtWAdxymNtnho6tu,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://fourseasonshs.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJqYXQYEVvK4cRPTEF9MltC8U&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/fourseasonshs, , ,,"Four Seasons Home Services provides Air Conditioning Installation, HVAC Installation, and Furnace Replacement for the residents of New River, AZ and Arrowhead Ranch, AZ. Call today!",0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcIpwMoEA,,,Repair services,,,,,,,
HVAC,Freddy's AC & Refrigeration  LLC, , , , , , , ,America/Phoenix, ,+16237557471,(623) 755-7471,fochoaac@gmail.com,http://www.freddysac.com/,freddysac.com,Yes,91,4.9,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 46.423669,Lng -129.9427086,"46.423669,-129.9427086",84RGC3F4+FW7,ChIJHy_4TTcVK4cRqgskMp1uMiY,https://www.google.com/maps/place/?q=place_id:ChIJHy_4TTcVK4cRqgskMp1uMiY,2752383943706938282,https://www.google.com/search?kgmid=/g/11hzk84k8b,/g/11hzk84k8b,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICZ0v6bmgE,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.freddysac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJHy_4TTcVK4cRqgskMp1uMiY&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://facebook.com/freddysair/, , ,,The summer months in Arizona can be unbearably hot. Beat the heat with the help of Freddy's AC and Refrigeration LLC. Call today for HVAC services!,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcI0QMoEQ,,,,https://instagram.com/freddys_ac/,,,,,,
HVAC,Aguilar A/C & Heating Inc., , , , , , , ,America/Phoenix, ,+14803696384,(480) 369-6384,,https://aguilaracaz.com/,aguilaracaz.com,Yes,38,4.9,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.5611935,Lng -111.95235559999999,"33.5611935,-111.95235559999999",855CH26X+F3C,ChIJF2SVUkcQK4cR0CYK43AnPrI,https://www.google.com/maps/place/?q=place_id:ChIJF2SVUkcQK4cR0CYK43AnPrI,12843746553106147024,https://www.google.com/search?kgmid=/g/1q62h6tdp,/g/1q62h6tdp,https://lh5.googleusercontent.com/p/AF1QipOWbWf8gQJa0nUU51fufA7F5yagh30LDejiUA1x,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://aguilaracaz.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJF2SVUkcQK4cR0CYK43AnPrI&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcI7wMoEg,,Online estimates,, ,,,,,,
HVAC,AC by Sam LLC,4131 E Taro Ln  Phoenix  AZ 85050  United States,4131 E Taro Ln,Phoenix,85050,United States,Arizona,US,America/Phoenix, ,+14804275588,(480) 427-5588,,https://acbysamllc.com/,acbysamllc.com,Yes,58,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.6598644,Lng -111.9921967,"33.6598644,-111.9921967",855CM255+W4V,ChIJ2YEK2PxifW4RPHdXRbaD-0o,https://www.google.com/maps/place/?q=place_id:ChIJ2YEK2PxifW4RPHdXRbaD-0o,5403056996831688508,https://www.google.com/search?kgmid=/g/11s9c7664s,/g/11s9c7664s,https://lh5.googleusercontent.com/p/AF1QipMvvu_rGmS4zOj6Uw6ZsipUzJ-fOG5PydpHCFRk,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://acbysamllc.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ2YEK2PxifW4RPHdXRbaD-0o&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Hello, my name is Samir Morina, I specialize in HVAC services. Whether you need assistance with your air conditioner, or heating solutions, I’m here to help.",0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcIjwQoEw,Wheelchair accessible parking lot,,Repair services,,,,,,,
HVAC,Klein Heating and Cooling,11024 N 22nd Ave suite 3  Phoenix  AZ 85029  United States,11024 N 22nd Ave suite 3,Phoenix,85029,United States,Arizona,US,America/Phoenix, ,+16023776520,(602) 377-6520,,https://kleinheatingcooling.com/,kleinheatingcooling.com,Yes,27,5,open,"Wednesday, 8 AM-6 PM; Thursday, 8 AM-6 PM; Friday, 8 AM-3 PM; Saturday, Closed; Sunday, 9 AM-5 PM; Monday, 8 AM-6 PM; Tuesday, 8 AM-6 PM; ",Closed,9 AM-5 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-3 PM,Lat 33.5865225,Lng -112.1053432,"33.5865225,-112.1053432",8559HVPV+JV3,ChIJKSaRazJvK4cR_BktwJhcMCI,https://www.google.com/maps/place/?q=place_id:ChIJKSaRazJvK4cR_BktwJhcMCI,2463570807300626940,https://www.google.com/search?kgmid=/g/11rsqz22z9,/g/11rsqz22z9,https://lh5.googleusercontent.com/p/AF1QipNzjfZv3oLsmYGUaQn1e4tPpt9XweOvH5PTJ09R,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://kleinheatingcooling.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJKSaRazJvK4cR_BktwJhcMCI&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Top rated heating and cooling, residential and commercial. Emergency callout. Phoenix and surrounding areas. Free quotes. Tel: 602-377-6520",0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcItwQoFA,,Online estimates,Repair services,,,Identifies as veteran-owned,,,,
HVAC,ABC Air Conditioning  Inc.,20235 N Cave Creek Rd 104 403  Phoenix  AZ 85024  United States,20235 N Cave Creek Rd 104 403,Phoenix,85024,United States,Arizona,US,America/Phoenix, ,+16029718700,(602) 971-8700,,http://www.abcairconditioning.com/,abcairconditioning.com,Yes,132,5,open,"Wednesday, 8 AM-6 PM; Thursday, 8 AM-6 PM; Friday, 8 AM-6 PM; Saturday, 8 AM-5 PM; Sunday, 8 AM-5 PM; Monday, 8 AM-6 PM; Tuesday, 8 AM-6 PM; ",8 AM-5 PM,8 AM-5 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,Lat 33.705936799999996,Lng -111.9352139,"33.705936799999996,-111.9352139",855CP347+9WF,ChIJ5xgKzR1yK4cRYI9K9D7EDOo,https://www.google.com/maps/place/?q=place_id:ChIJ5xgKzR1yK4cRYI9K9D7EDOo,16865070479261208416,https://www.google.com/search?kgmid=/g/1td770_c,/g/1td770_c,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDkt8HMiwE,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.abcairconditioning.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ5xgKzR1yK4cRYI9K9D7EDOo&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/abcairaz/, ,https://twitter.com/ABCAIRAZ,,ABC Air Conditioning is a Trane Comfort Specialist dealer serving Phoenix and surrounding areas with total home comfort,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcI4QQoFQ,,,Repair services,,,,,,,
HVAC,Semper Fi Heating and Cooling,536 E Dunlap Ave ste 6  Phoenix  AZ 85020  United States,536 E Dunlap Ave ste 6,Phoenix,85020,United States,Arizona,US,America/Phoenix, ,+16023628592,(602) 362-8592,,https://www.semperfiheatingcooling.com/heating-cooling-phoenix-az/,semperfiheatingcooling.com,Yes,289,4.9,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.5681185,Lng -112.0660109,"33.5681185,-112.0660109",8559HW9M+6HX,ChIJA_wyC29tK4cRW3yGKrVEu10,https://www.google.com/maps/place/?q=place_id:ChIJA_wyC29tK4cRW3yGKrVEu10,6754067611065416795,https://www.google.com/search?kgmid=/g/11x61hlr_q,/g/11x61hlr_q,https://lh5.googleusercontent.com/p/CIABIhAEFC--8gSC_EwBkoyy7q2Q,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.semperfiheatingcooling.com/heating-cooling-phoenix-az/&size=48","https://search.google.com/local/reviews?placeid=ChIJA_wyC29tK4cRW3yGKrVEu10&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/semperficooling, , ,https://www.youtube.com/channel/UCiBIvrsoDRAU8ia9mBVC6iw,Looking for HVAC repair in Phoenix? Semper Fi offers expert AC & heating repair with 5-star service. Same-day service available—call now!,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcIiwUoFg,,,Repair services,,,,,,,
HVAC,Phoenix Heating & Cooling,519 W Lone Cactus Dr Suite 305  Phoenix  AZ 85027  United States,519 W Lone Cactus Dr Suite 305,Phoenix,85027,United States,Arizona,US,America/Phoenix, ,+16026796039,(602) 679-6039,,http://www.azairpros.com/,azairpros.com,Yes,70,4.9,open,"Wednesday, 9 AM-6 PM; Thursday, 9 AM-6 PM; Friday, 9 AM-6 PM; Saturday, 9 AM-6 PM; Sunday, Closed; Monday, 9 AM-6 PM; Tuesday, 9 AM-6 PM; ",9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Lat 33.680405,Lng -112.08112399999999,"33.680405,-112.08112399999999",8559MWJ9+5H6,ChIJS6WzzjZlK4cROkluBxbRvXQ,https://www.google.com/maps/place/?q=place_id:ChIJS6WzzjZlK4cROkluBxbRvXQ,8412109571542108474,https://www.google.com/search?kgmid=/g/11flfs2_bs,/g/11flfs2_bs,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDb79Ok1gE,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.azairpros.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJS6WzzjZlK4cROkluBxbRvXQ&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcIswUoFw,Wheelchair accessible restroom | Wheelchair accessible seating,Online estimates | Onsite services | Language assistance,Repair services,,,,,,Gender-neutral restroom,
HVAC,AC by J,7595 E Gray Rd #1  Scottsdale  AZ 85260  United States,7595 E Gray Rd #1,Scottsdale,85260,United States,Arizona,US,America/Phoenix, ,+16026070943,(602) 607-0943,,https://acbyj.com/,acbyj.com,Yes,2293,4.8,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.6122338,Lng -111.9173793,"33.6122338,-111.9173793",855CJ36M+V2X,ChIJT4GqRUV0K4cRhEuAsLFbhik,https://www.google.com/maps/place/?q=place_id:ChIJT4GqRUV0K4cRhEuAsLFbhik,2992179821162810244,https://www.google.com/search?kgmid=/g/1v76_3sg,/g/1v76_3sg,https://lh5.googleusercontent.com/p/AF1QipOz0zngYzJgTAsFRi0HtKdSqKOTgcvS_mFTZS8,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://acbyj.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJT4GqRUV0K4cRhEuAsLFbhik&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/ACbyJ,https://www.linkedin.com/company/air-conditioning-by-jay,https://twitter.com/acbyj,https://www.youtube.com/channel/UCuw5r2idfOFT_tI2jOAzxqQ,"Need a top-rated Plumbing, Heating, Cooling, and Electrical service provider near Scottsdale, AZ? Call the experts at AC by J today!",0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcI4AUoGA,Wheelchair accessible entrance | Wheelchair accessible parking lot,Online estimates | Onsite services,Repair services,https://www.instagram.com/acbyjay/,Credit cards | NFC mobile payments | Credit cards,Identifies as women-owned,,,,
HVAC,Heat Slayer HVAC Co., , , , , , , ,America/Phoenix, ,+14806733693,(480) 673-3693,slaytheheat@gmail.com,http://heatslayerhvacco.com/,heatslayerhvacco.com,Yes,164,5,open,"Wednesday, 6 AM-6 PM; Thursday, 6 AM-6 PM; Friday, 6 AM-6 PM; Saturday, 7 AM-4 PM; Sunday, 7 AM-4 PM; Monday, 6 AM-6 PM; Tuesday, 6 AM-6 PM; ",7 AM-4 PM,7 AM-4 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,Lat 33.623698499999996,Lng -112.1087185,"33.623698499999996,-112.1087185",8559JVFR+FGF,ChIJMZC1nocIg48R_Z85M8uuxLc,https://www.google.com/maps/place/?q=place_id:ChIJMZC1nocIg48R_Z85M8uuxLc,13241900992137109501,https://www.google.com/search?kgmid=/g/11jyl45p6x,/g/11jyl45p6x, ,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://heatslayerhvacco.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJMZC1nocIg48R_Z85M8uuxLc&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/profile.php?id=100083306171021, , ,,"Energy-efficient HVAC solutions with flexible financing. Yearly servicing & warranties. Contact us, call now, send an email, or book online!",0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcIjQYoGQ,,,,,,,,,,
HVAC,Arizona Air Experts,10645 N Tatum Blvd #200-215  Phoenix  AZ 85028  United States,10645 N Tatum Blvd #200-215,Phoenix,85028,United States,Arizona,US,America/Phoenix, ,+16022536995,(602) 253-6995,,http://www.azacexperts.com/,azacexperts.com,Yes,20,4.2,open,"Wednesday, 8 AM-5 PM; Thursday, 8 AM-5 PM; Friday, 8 AM-5 PM; Saturday, 9 AM-3 PM; Sunday, 9 AM-3 PM; Monday, 8 AM-5 PM; Tuesday, 8 AM-5 PM; ",9 AM-3 PM,9 AM-3 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Lat 33.5854171,Lng -112.05579979999999,"33.5854171,-112.05579979999999",8559HWPV+5M8,ChIJV5k9WsRzK4cRyGmU5RM-c7I,https://www.google.com/maps/place/?q=place_id:ChIJV5k9WsRzK4cRyGmU5RM-c7I,12858689616249907656,https://www.google.com/search?kgmid=/g/11ghpr3gf_,/g/11ghpr3gf_,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICdlOrNaQ,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.azacexperts.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJV5k9WsRzK4cRyGmU5RM-c7I&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcICygG,,,Repair services, ,,,,,,
HVAC,Cactus Mechanical,2038 W Ironwood Dr  Phoenix  AZ 85021  United States,2038 W Ironwood Dr,Phoenix,85021,United States,Arizona,US,America/Phoenix, ,+16028661200,(602) 866-1200,admin@cactusmechanical.com,http://www.cactusmechanical.com/,cactusmechanical.com,Yes,137,4.8,open,"Wednesday, 7:30 AM-4:30 PM; Thursday, 7:30 AM-4:30 PM; Friday, 7:30 AM-4:30 PM; Saturday, 7:30 AM-4:30 PM; Sunday, 7:30 AM-4:30 PM; Monday, 7:30 AM-4:30 PM; Tuesday, 7:30 AM-4:30 PM; ",7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,Lat 33.5760392,Lng -112.1033885,"33.5760392,-112.1033885",8559HVGW+CJ9,ChIJCcUaxVFsK4cRuxudcNG5xUs,https://www.google.com/maps/place/?q=place_id:ChIJCcUaxVFsK4cRuxudcNG5xUs,5459974432445242299,https://www.google.com/search?kgmid=/g/1txnpy9l,/g/1txnpy9l,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICLpdnb_QE,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.cactusmechanical.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJCcUaxVFsK4cRuxudcNG5xUs&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Trust Cactus Mechanical for top-quality HVAC services. From installation to repair, we've got you covered. Contact us today.",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcINCgH,,,Repair services,,,,,,,
HVAC,Armer Air,9830 S 51st St Suite A128  Phoenix  AZ 85044  United States,9830 S 51st St Suite A128,Phoenix,85044,United States,Arizona,US,America/Phoenix, ,+14802573233,(480) 257-3233,,http://facebook.com/armerair38,facebook.com,Yes,52,4.8,open,"Wednesday, 8 AM-4:30 PM; Thursday, 8 AM-4:30 PM; Friday, 8 AM-4:30 PM; Saturday, Closed; Sunday, Closed; Monday, 8 AM-4:30 PM; Tuesday, 8 AM-4:30 PM; ",Closed,Closed,8 AM-4:30 PM,8 AM-4:30 PM,8 AM-4:30 PM,8 AM-4:30 PM,8 AM-4:30 PM,Lat 33.3578531,Lng -111.97557239999999,"33.3578531,-111.97557239999999",855C925F+4QV,ChIJYdc38rEFK4cRTBxnwvW543E,https://www.google.com/maps/place/?q=place_id:ChIJYdc38rEFK4cRTBxnwvW543E,8206607411178839116,https://www.google.com/search?kgmid=/g/11hb4qg5qm,/g/11hb4qg5qm,https://lh5.googleusercontent.com/p/AF1QipMgwxrXC1ZnWok_WcnDM0Thx8z5jvdxIabCn1P9,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://facebook.com/armerair38&size=48","https://search.google.com/local/reviews?placeid=ChIJYdc38rEFK4cRTBxnwvW543E&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Armer Air AC  LLC, Phoenix, Arizona. 1,487 likes · 11 talking about this · 28 were here. Armer Air AC LLC DBA Armer Air is your local community business...",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIXCgI,,Online estimates | Onsite services,Repair services,,,,,,,
HVAC,Hugo Brothers HVAC LLC,731 N 7th St  Phoenix  AZ 85022  United States,731 N 7th St,Phoenix,85022,United States,Arizona,US,America/Phoenix, ,+16234005866,(623) 400-5866,,https://hugohvac.online/,hugohvac.online,Yes,70,4.9,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.6389214,Lng -112.0642264,"33.6389214,-112.0642264",8559JWQP+H86,ChIJ6b5PfAVvK4cRJjyWNyiP6z4,https://www.google.com/maps/place/?q=place_id:ChIJ6b5PfAVvK4cRJjyWNyiP6z4,4533874852772592678,https://www.google.com/search?kgmid=/g/11vxpk998k,/g/11vxpk998k,https://lh5.googleusercontent.com/p/AF1QipOlubxtQ-DMTue89RyBbO0Va1n1ZVaJeaS6Jqjx,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://hugohvac.online/&size=48","https://search.google.com/local/reviews?placeid=ChIJ6b5PfAVvK4cRJjyWNyiP6z4&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Trust Hugo Brothers HVAC LLC in Phoenix, AZ for professional HVAC & A/C services. We're dedicated to your comfort!",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIhAEoCQ,,,Repair services,,,,,,,
HVAC,Reyna Heating and Air Conditioning,3144 Grand Ave  Phoenix  AZ 85017  United States,3144 Grand Ave,Phoenix,85017,United States,Arizona,US,America/Phoenix, ,+16024428866,(602) 442-8866,,http://reynaairconditioning.com/,reynaairconditioning.com,Yes,88,4.4,open,"Wednesday, 8 AM-5 PM; Thursday, 8 AM-5 PM; Friday, 8 AM-5 PM; Saturday, 8 AM-1 PM; Sunday, Closed; Monday, 8 AM-5 PM; Tuesday, 8 AM-5 PM; ",8 AM-1 PM,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Lat 33.4894805,Lng -112.1274193,"33.4894805,-112.1274193",8559FVQF+Q2W,ChIJ3VdiVm4TK4cRfkewmV4MNqU,https://www.google.com/maps/place/?q=place_id:ChIJ3VdiVm4TK4cRfkewmV4MNqU,11904716265445410686,https://www.google.com/search?kgmid=/g/1tqyfzj8,/g/1tqyfzj8,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICEobD0kQE,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://reynaairconditioning.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ3VdiVm4TK4cRfkewmV4MNqU&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/ReynaHeatingandAirConditioning/, , ,,"At Reyna Heating & Air Conditioning, we offer reliable heating and AC repair services in Tucson, AZ. Call us today for expert repairs and fast, honest service.",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIrAEoCg,,Online estimates | Onsite services,Repair services,,,,,,,
HVAC,A Quality HVAC and Plumbing Services LLC,520 N Bullard Ave #43  Goodyear  AZ 85338  United States,520 N Bullard Ave #43,Goodyear,85338,United States,Arizona,US,America/Phoenix, ,+16232880998,(623) 288-0998,,https://aqualityhvac.org/,aqualityhvac.org,Yes,1666,4.9,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4520188,Lng -112.3782068,"33.4520188,-112.3782068",8559FJ2C+RP3,ChIJ620sHeA4K4cR3wljKVu-zGc,https://www.google.com/maps/place/?q=place_id:ChIJ620sHeA4K4cR3wljKVu-zGc,7479562379901209055,https://www.google.com/search?kgmid=/g/11_rdljg4,/g/11_rdljg4,https://lh5.googleusercontent.com/p/AF1QipPvtZAQ8SiyqQGnGZvUEeWj69r59RYtDKaj7SwI,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://aqualityhvac.org/&size=48","https://search.google.com/local/reviews?placeid=ChIJ620sHeA4K4cR3wljKVu-zGc&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/AQualityHVACServicesLLC/, , ,https://www.youtube.com/@aqualityhvac,"Stay comfortable year-round with A Quality HVAC and Plumbing Services LLC—your trusted HVAC company in Goodyear, AZ. We offer expert heating, cooling, and plumbing solutions with 24/7 emergency service.",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcI1gEoCw,,Onsite services,Repair services,,,,,,,
